time,elapsed_seconds,message
2023-01-07 08:55:26,0.00440815,calculating multimodal upgrade for 806
2023-01-07 08:55:26,0.0234626,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00431432,calculating multimodal upgrade for 807
2023-01-07 08:55:26,0.02351,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00447927,calculating multimodal upgrade for 810
2023-01-07 08:55:26,0.0234911,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00435321,calculating multimodal upgrade for 811
2023-01-07 08:55:26,0.0233836,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00431205,calculating multimodal upgrade for 814
2023-01-07 08:55:26,0.0235498,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00432379,calculating multimodal upgrade for 815
2023-01-07 08:55:26,0.0234804,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00436456,calculating multimodal upgrade for 818
2023-01-07 08:55:26,0.0234819,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00432768,calculating multimodal upgrade for 819
2023-01-07 08:55:26,0.0243357,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0044222,calculating multimodal upgrade for 820
2023-01-07 08:55:26,0.0234108,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00439285,calculating multimodal upgrade for 821
2023-01-07 08:55:26,0.0243654,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0044076,calculating multimodal upgrade for 822
2023-01-07 08:55:26,0.0247501,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00429859,calculating multimodal upgrade for 823
2023-01-07 08:55:26,0.0242663,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00435888,calculating multimodal upgrade for 824
2023-01-07 08:55:26,0.0234911,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0044141,calculating multimodal upgrade for 825
2023-01-07 08:55:26,0.0242949,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00433167,calculating multimodal upgrade for 826
2023-01-07 08:55:26,0.0235021,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0043472,calculating multimodal upgrade for 827
2023-01-07 08:55:26,0.0248257,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00437618,calculating multimodal upgrade for 828
2023-01-07 08:55:26,0.0239836,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00441199,calculating multimodal upgrade for 829
2023-01-07 08:55:26,0.0243313,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0043282,calculating multimodal upgrade for 830
2023-01-07 08:55:26,0.0243368,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00425498,calculating multimodal upgrade for 831
2023-01-07 08:55:26,0.0248565,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00429871,calculating multimodal upgrade for 834
2023-01-07 08:55:26,0.0235002,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00441133,calculating multimodal upgrade for 835
2023-01-07 08:55:26,0.02355,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00431043,calculating multimodal upgrade for 836
2023-01-07 08:55:26,0.024877,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00437684,calculating multimodal upgrade for 837
2023-01-07 08:55:26,0.0248399,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.00429482,calculating multimodal upgrade for 839
2023-01-07 08:55:26,0.0242979,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:26,0.0042969,calculating multimodal upgrade for 840
2023-01-07 08:55:27,0.024284,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00437245,calculating multimodal upgrade for 841
2023-01-07 08:55:27,0.023466,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00427216,calculating multimodal upgrade for 843
2023-01-07 08:55:27,0.0248009,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00434885,calculating multimodal upgrade for 844
2023-01-07 08:55:27,0.0235161,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00430918,calculating multimodal upgrade for 845
2023-01-07 08:55:27,0.0248687,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00430985,calculating multimodal upgrade for 846
2023-01-07 08:55:27,0.0243385,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00433111,calculating multimodal upgrade for 847
2023-01-07 08:55:27,0.0234755,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00431852,calculating multimodal upgrade for 848
2023-01-07 08:55:27,0.0242846,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00438452,calculating multimodal upgrade for 850
2023-01-07 08:55:27,0.0234427,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00440147,calculating multimodal upgrade for 851
2023-01-07 08:55:27,0.0235266,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00423841,calculating multimodal upgrade for 852
2023-01-07 08:55:27,0.0239292,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.0043881,calculating multimodal upgrade for 853
2023-01-07 08:55:27,0.0234954,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00428998,calculating multimodal upgrade for 854
2023-01-07 08:55:27,0.0234802,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00433496,calculating multimodal upgrade for 856
2023-01-07 08:55:27,0.0232152,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00434656,calculating multimodal upgrade for 857
2023-01-07 08:55:27,0.023495,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00431439,calculating multimodal upgrade for 858
2023-01-07 08:55:27,0.0235001,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00437938,calculating multimodal upgrade for 859
2023-01-07 08:55:27,0.023458,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00442364,calculating multimodal upgrade for 860
2023-01-07 08:55:27,0.023537,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00429981,calculating multimodal upgrade for 861
2023-01-07 08:55:27,0.0243354,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00446581,calculating multimodal upgrade for 863
2023-01-07 08:55:27,0.0234715,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00437091,calculating multimodal upgrade for 864
2023-01-07 08:55:27,0.0243251,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.004399,calculating multimodal upgrade for 865
2023-01-07 08:55:27,0.0243395,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00450471,calculating multimodal upgrade for 866
2023-01-07 08:55:27,0.0234627,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.0043597,calculating multimodal upgrade for 867
2023-01-07 08:55:27,0.0234827,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00433409,calculating multimodal upgrade for 868
2023-01-07 08:55:27,0.0244132,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00436786,calculating multimodal upgrade for 869
2023-01-07 08:55:27,0.0242834,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00454268,calculating multimodal upgrade for 870
2023-01-07 08:55:27,0.0244506,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00430154,calculating multimodal upgrade for 871
2023-01-07 08:55:27,0.0232777,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00434569,calculating multimodal upgrade for 874
2023-01-07 08:55:27,0.0234489,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00420997,calculating multimodal upgrade for 875
2023-01-07 08:55:27,0.0243659,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.0044179,calculating multimodal upgrade for 876
2023-01-07 08:55:27,0.0235095,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00440368,calculating multimodal upgrade for 877
2023-01-07 08:55:27,0.0234559,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.0043988,calculating multimodal upgrade for 878
2023-01-07 08:55:27,0.0234491,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00429411,calculating multimodal upgrade for 879
2023-01-07 08:55:27,0.023566,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00444315,calculating multimodal upgrade for 880
2023-01-07 08:55:27,0.0234365,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.00437457,calculating multimodal upgrade for 881
2023-01-07 08:55:27,0.0234806,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:27,0.0043862,calculating multimodal upgrade for 882
2023-01-07 08:55:28,0.0236015,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00428733,calculating multimodal upgrade for 883
2023-01-07 08:55:28,0.0243217,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00438629,calculating multimodal upgrade for 884
2023-01-07 08:55:28,0.0235656,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00433913,calculating multimodal upgrade for 885
2023-01-07 08:55:28,0.0245102,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00426688,calculating multimodal upgrade for 887
2023-01-07 08:55:28,0.0242927,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.0044307,calculating multimodal upgrade for 888
2023-01-07 08:55:28,0.0248521,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00433044,calculating multimodal upgrade for 892
2023-01-07 08:55:28,0.0244735,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.0043385,calculating multimodal upgrade for 893
2023-01-07 08:55:28,0.024304,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00434709,calculating multimodal upgrade for 894
2023-01-07 08:55:28,0.0234657,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00431166,calculating multimodal upgrade for 895
2023-01-07 08:55:28,0.0248836,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00443195,calculating multimodal upgrade for 896
2023-01-07 08:55:28,0.0244277,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00435671,calculating multimodal upgrade for 897
2023-01-07 08:55:28,0.0240202,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00434883,calculating multimodal upgrade for 898
2023-01-07 08:55:28,0.0243259,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00428837,calculating multimodal upgrade for 899
2023-01-07 08:55:28,0.0244028,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00426138,calculating multimodal upgrade for 900
2023-01-07 08:55:28,0.0243752,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00444507,calculating multimodal upgrade for 901
2023-01-07 08:55:28,0.0249929,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00430428,calculating multimodal upgrade for 902
2023-01-07 08:55:28,0.0243158,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00434414,calculating multimodal upgrade for 903
2023-01-07 08:55:28,0.0242873,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00434459,calculating multimodal upgrade for 904
2023-01-07 08:55:28,0.0235058,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00435585,calculating multimodal upgrade for 905
2023-01-07 08:55:28,0.0239837,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00430922,calculating multimodal upgrade for 906
2023-01-07 08:55:28,0.0235183,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00429403,calculating multimodal upgrade for 908
2023-01-07 08:55:28,0.0235432,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00431244,calculating multimodal upgrade for 909
2023-01-07 08:55:28,0.0234453,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00429475,calculating multimodal upgrade for 910
2023-01-07 08:55:28,0.0235369,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00436978,calculating multimodal upgrade for 911
2023-01-07 08:55:28,0.0235582,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00432057,calculating multimodal upgrade for 914
2023-01-07 08:55:28,0.0234505,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00443615,calculating multimodal upgrade for 915
2023-01-07 08:55:28,0.0234716,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00431443,calculating multimodal upgrade for 916
2023-01-07 08:55:28,0.0235024,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00437013,calculating multimodal upgrade for 917
2023-01-07 08:55:28,0.0247868,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00431937,calculating multimodal upgrade for 918
2023-01-07 08:55:28,0.0235361,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00432704,calculating multimodal upgrade for 919
2023-01-07 08:55:28,0.023522,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00438215,calculating multimodal upgrade for 920
2023-01-07 08:55:28,0.0234854,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00437648,calculating multimodal upgrade for 921
2023-01-07 08:55:28,0.024367,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.0042723,calculating multimodal upgrade for 922
2023-01-07 08:55:28,0.024398,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00435573,calculating multimodal upgrade for 923
2023-01-07 08:55:28,0.0243095,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:28,0.00430631,calculating multimodal upgrade for 924
2023-01-07 08:55:29,0.024297,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00435986,calculating multimodal upgrade for 925
2023-01-07 08:55:29,0.0242834,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00431556,calculating multimodal upgrade for 926
2023-01-07 08:55:29,0.0242277,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00438668,calculating multimodal upgrade for 927
2023-01-07 08:55:29,0.0244436,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00424405,calculating multimodal upgrade for 928
2023-01-07 08:55:29,0.0242688,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00427361,calculating multimodal upgrade for 929
2023-01-07 08:55:29,0.0242656,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00435483,calculating multimodal upgrade for 930
2023-01-07 08:55:29,0.0234186,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00427925,calculating multimodal upgrade for 931
2023-01-07 08:55:29,0.024418,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432198,calculating multimodal upgrade for 932
2023-01-07 08:55:29,0.0235433,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00441278,calculating multimodal upgrade for 933
2023-01-07 08:55:29,0.0235388,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432423,calculating multimodal upgrade for 934
2023-01-07 08:55:29,0.0234596,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00436544,calculating multimodal upgrade for 935
2023-01-07 08:55:29,0.0234363,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432931,calculating multimodal upgrade for 936
2023-01-07 08:55:29,0.0239407,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432016,calculating multimodal upgrade for 938
2023-01-07 08:55:29,0.0244036,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00437601,calculating multimodal upgrade for 941
2023-01-07 08:55:29,0.0239156,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.0042724,calculating multimodal upgrade for 942
2023-01-07 08:55:29,0.0242838,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00435367,calculating multimodal upgrade for 943
2023-01-07 08:55:29,0.0243419,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00433588,calculating multimodal upgrade for 944
2023-01-07 08:55:29,0.0242847,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00431342,calculating multimodal upgrade for 945
2023-01-07 08:55:29,0.0235539,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432425,calculating multimodal upgrade for 946
2023-01-07 08:55:29,0.0244621,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00429019,calculating multimodal upgrade for 948
2023-01-07 08:55:29,0.0233995,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00431154,calculating multimodal upgrade for 949
2023-01-07 08:55:29,0.0234411,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432061,calculating multimodal upgrade for 951
2023-01-07 08:55:29,0.0235203,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00439902,calculating multimodal upgrade for 952
2023-01-07 08:55:29,0.0243831,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00428224,calculating multimodal upgrade for 953
2023-01-07 08:55:29,0.024039,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00429003,calculating multimodal upgrade for 954
2023-01-07 08:55:29,0.0243413,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00441477,calculating multimodal upgrade for 955
2023-01-07 08:55:29,0.0234527,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00428267,calculating multimodal upgrade for 956
2023-01-07 08:55:29,0.0242486,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00436701,calculating multimodal upgrade for 957
2023-01-07 08:55:29,0.0248668,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.0043156,calculating multimodal upgrade for 958
2023-01-07 08:55:29,0.0242451,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00435364,calculating multimodal upgrade for 960
2023-01-07 08:55:29,0.0234639,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00431033,calculating multimodal upgrade for 961
2023-01-07 08:55:29,0.0235633,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00438344,calculating multimodal upgrade for 962
2023-01-07 08:55:29,0.0234901,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00438562,calculating multimodal upgrade for 964
2023-01-07 08:55:29,0.0234698,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00425296,calculating multimodal upgrade for 965
2023-01-07 08:55:29,0.0235919,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:29,0.00432331,calculating multimodal upgrade for 967
2023-01-07 08:55:30,0.023495,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00433222,calculating multimodal upgrade for 968
2023-01-07 08:55:30,0.023473,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00433863,calculating multimodal upgrade for 969
2023-01-07 08:55:30,0.0235364,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00439502,calculating multimodal upgrade for 970
2023-01-07 08:55:30,0.0234125,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.004338,calculating multimodal upgrade for 971
2023-01-07 08:55:30,0.0239845,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00432059,calculating multimodal upgrade for 972
2023-01-07 08:55:30,0.0235356,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00421912,calculating multimodal upgrade for 973
2023-01-07 08:55:30,0.0234875,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00427118,calculating multimodal upgrade for 974
2023-01-07 08:55:30,0.0234771,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00434902,calculating multimodal upgrade for 976
2023-01-07 08:55:30,0.0234505,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00432953,calculating multimodal upgrade for 977
2023-01-07 08:55:30,0.0235586,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0043473,calculating multimodal upgrade for 978
2023-01-07 08:55:30,0.0233958,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00435448,calculating multimodal upgrade for 979
2023-01-07 08:55:30,0.0235299,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00440333,calculating multimodal upgrade for 980
2023-01-07 08:55:30,0.0239213,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00438458,calculating multimodal upgrade for 982
2023-01-07 08:55:30,0.0235979,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00434137,calculating multimodal upgrade for 983
2023-01-07 08:55:30,0.0234736,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0042477,calculating multimodal upgrade for 984
2023-01-07 08:55:30,0.0235391,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0042613,calculating multimodal upgrade for 987
2023-01-07 08:55:30,0.023513,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0044397,calculating multimodal upgrade for 988
2023-01-07 08:55:30,0.0244203,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00434364,calculating multimodal upgrade for 989
2023-01-07 08:55:30,0.0234626,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00431075,calculating multimodal upgrade for 990
2023-01-07 08:55:30,0.0233857,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00445526,calculating multimodal upgrade for 991
2023-01-07 08:55:30,0.023501,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00432997,calculating multimodal upgrade for 992
2023-01-07 08:55:30,0.0234274,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0043719,calculating multimodal upgrade for 993
2023-01-07 08:55:30,0.0243699,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00433259,calculating multimodal upgrade for 994
2023-01-07 08:55:30,0.0236236,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00441138,calculating multimodal upgrade for 995
2023-01-07 08:55:30,0.0249417,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00427094,calculating multimodal upgrade for 996
2023-01-07 08:55:30,0.024831,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.00428488,calculating multimodal upgrade for 997
2023-01-07 08:55:30,0.0235134,upgrade thread progress: 0 of 1 parts done
2023-01-07 08:55:30,0.0117273,finished calcs for: 42.1875
2023-01-07 08:55:30,7.167e-05,running upgrade ensembles
2023-01-07 08:55:30,1.9679e-05,queuing 9 ensembles
2023-01-07 08:55:30,0.00180473,subset idx:pe real name:  0:BASE, 311:387, 566:711, 788:988, 
2023-01-07 08:55:30,0.000139026,subset idx:oe real name:  0:BASE, 311:387, 566:711, 788:988, 
2023-01-07 08:55:30,0.012909,making runs
2023-01-07 08:55:43,12.2776,processing runs
2023-01-07 08:55:43,0.0560071,evaluting upgrade ensembles
2023-01-07 08:55:43,0.000125902,last mean:  3929.24
2023-01-07 08:55:43,7.1014e-05,last stdev:  2978.91
2023-01-07 08:55:43,0.00404293,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000451994,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.0154322,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00379564,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000360374,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00673893,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00276418,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000309047,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00467228,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00217579,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000233589,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00375115,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00168483,dropping realizations as bad:  1
2023-01-07 08:55:43,0.00018018,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00350126,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00166202,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000175991,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00352202,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00344518,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00164259,dropping realizations as bad:  1
2023-01-07 08:55:43,0.0001771,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.00351025,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00167835,dropping realizations as bad:  1
2023-01-07 08:55:43,0.000178296,dropping par:obs realizations: 988 : 988 , 
2023-01-07 08:55:43,0.0034808,phi summary for lambda, scale fac:
2023-01-07 08:55:43,0.00199613,phi summary for best lambda, scale fac: 
2023-01-07 08:55:43,0.00196668,running remaining realizations for best lambda, scale:
2023-01-07 08:55:43,2.2709e-05,dropping subset idxs from remaining_pe_lam
2023-01-07 08:55:43,0.00393432,dropping subset idxs from remaining_oe_lam
2023-01-07 08:55:43,0.00433211,queuing 794 runs
2023-01-07 08:55:43,0.142878,making runs
2023-01-07 08:58:50,187.544,processing runs
2023-01-07 08:58:51,0.180201,assembling ensembles
2023-01-07 08:58:51,0.013158,dropping realizations as bad:  51
2023-01-07 08:58:51,0.000388927,dropping par:obs realizations: 40 : 40 , 123 : 123 , 137 : 137 , 145 : 145 , 193 : 193 , 198 : 198 , 213 : 213 , 231 : 231 , 237 : 237 , 278 : 278 , 289 : 289 , 292 : 292 , 313 : 313 , 338 : 338 , 346 : 346 , 362 : 362 , 379 : 379 , 425 : 425 , 443 : 443 , 483 : 483 , 492 : 492 , 502 : 502 , 541 : 541 , 627 : 627 , 630 : 630 , 637 : 637 , 649 : 649 , 656 : 656 , 670 : 670 , 680 : 680 , 722 : 722 , 731 : 731 , 758 : 758 , 768 : 768 , 786 : 786 , 787 : 787 , 794 : 794 , 820 : 820 , 841 : 841 , 850 : 850 , 864 : 864 , 869 : 869 , 878 : 878 , 879 : 879 , 906 : 906 , 929 : 929 , 934 : 934 , 952 : 952 , 955 : 955 , 958 : 958 , 990 : 990 , 
2023-01-07 08:58:51,0.0043026,updating phi
2023-01-07 08:58:51,0.0138377,phi summary for entire ensemble using lambda,scale_fac 
2023-01-07 08:58:51,0.0154207,last best mean phi * acceptable phi factor:  4125.7
2023-01-07 08:58:51,6.3843e-05,current best mean phi:  1369.43
2023-01-07 08:58:51,3.0641e-05,updating parameter ensemble
2023-01-07 08:58:51,1.4893e-05,updating parameter ensemble
2023-01-07 08:58:51,0.000624639,updating lambda to  3.16406
2023-01-07 08:58:51,0.682344,phi-based termination criteria check
2023-01-07 08:58:51,7.6255e-05,phiredstp:  0.01
2023-01-07 08:58:51,2.7573e-05,nphistp:  3
2023-01-07 08:58:51,2.7666e-05,nphinored (also used for consecutive bad lambda cycles):  3
2023-01-07 08:58:51,3.5935e-05,best mean phi sequence: 
2023-01-07 08:58:51,2.8012e-05,best phi yet:  1369.43
2023-01-07 08:58:51,2.617e-05,number of consecutive bad lambda testing cycles:  0
2023-01-07 08:58:51,2.696e-05,number of iterations satisfying phiredstp criteria:  1
